0.88,0.86,0.84,0.81,0.76
0.88,0.86,0.85,0.81,0.76
0.88,0.86,0.85,0.81,0.76
0.88,0.86,0.85,0.81,0.76
0.88,0.86,0.85,0.81,0.77
0.88,0.86,0.85,0.81,0.76
0.88,0.86,0.85,0.81,0.76
0.87,0.86,0.85,0.81,0.76
0.87,0.86,0.84,0.81,0.75
0.87,0.85,0.84,0.80,0.75
